order_det_ID,order_ID,product_ID,order_qty,order_discount,order_tax
742881,335984,40,2,0.00,2.16
742882,335984,40,1,0.00,1.08
742883,335984,20,3,0.00,15.84
742884,335985,7,2,0.00,3.84
742885,335985,32,1,0.00,4.92
742886,335986,4,2,0.00,6.48
742887,335986,3,2,0.00,3.48
742888,335986,30,4,0.00,9.12
742889,335987,21,3,0.00,8.64
742890,335987,39,3,0.00,16.56
742891,335987,7,3,0.00,5.76
742892,335988,37,2,9.28,6.40
742893,335988,36,1,6.08,4.20
742894,335989,9,3,3.60,6.98
742895,335989,36,3,6.84,13.27
742896,335990,35,4,0.00,13.92
742897,335990,22,1,0.00,6.48
742898,335991,4,4,6.48,12.57
742899,335991,20,3,7.92,15.36
742900,335992,16,2,0.00,17.88
742901,335993,41,2,1.50,2.91
742902,335994,6,2,0.00,4.80
742903,335994,1,2,0.00,3.84
742904,335995,54,2,3.08,2.46
742905,335995,51,3,11.55,9.21
742906,335995,34,1,2.52,2.01
742907,335996,49,3,0.00,6.48
742908,335996,47,3,0.00,7.56
742909,335997,11,1,0.00,2.88
742910,335997,2,1,0.00,2.28
742911,335997,20,2,0.00,10.56
742912,335997,32,2,0.00,9.84
742913,335998,34,4,4.32,8.38
742914,335998,41,1,0.75,1.45
742915,335999,46,3,8.82,7.03
742916,336000,54,3,7.92,3.48
742917,336000,53,1,4.80,2.11
742918,336000,7,1,3.84,1.69
742919,336001,29,2,0.00,6.24
742920,336002,29,3,4.68,9.08
742921,336002,44,3,6.48,12.57
742922,336003,45,3,13.92,9.60
742923,336003,14,3,16.32,11.26
742924,336004,40,1,3.06,0.90
742925,336004,29,2,17.68,5.18
742926,336005,29,2,8.32,5.74
742927,336006,23,2,13.20,5.81
742928,336007,16,1,4.47,8.67
742929,336008,50,2,0.00,6.96
742930,336008,29,2,0.00,6.24
742931,336008,34,2,0.00,4.32
742932,336009,6,3,0.00,7.20
742933,336009,56,2,0.00,5.28
742934,336009,56,4,0.00,10.56
742935,336009,7,1,0.00,1.92
742936,336010,12,5,0.00,29.40
742937,336011,3,3,0.00,5.22
742938,336011,5,1,0.00,2.10
742939,336011,48,4,0.00,14.88
742940,336011,56,2,0.00,5.28
742941,336012,37,1,0.00,3.48
742942,336012,46,1,0.00,2.52
742943,336012,7,3,0.00,5.76
742944,336013,51,3,11.55,9.21
742945,336013,25,3,13.02,10.38
742946,336014,22,3,22.68,18.08
742947,336015,25,3,22.32,9.82
742948,336015,33,2,11.52,5.07
742949,336015,28,3,20.88,9.19
742950,336015,41,1,3.00,1.32
742951,336016,53,3,8.40,6.70
742952,336017,41,2,6.00,2.64
742953,336017,40,4,8.64,3.80
742954,336018,55,3,0.00,15.84
742955,336018,49,2,0.00,4.32
742956,336018,41,1,0.00,1.50
742957,336018,12,3,0.00,17.64
742958,336019,34,2,8.64,3.80
742959,336019,40,2,4.32,1.90
742960,336019,52,1,7.44,3.27
742961,336019,7,1,3.84,1.69
742962,336019,34,2,8.64,3.80
742963,336020,19,3,13.65,10.88
742964,336020,30,2,5.32,4.24
742965,336021,15,2,7.50,14.55
742966,336021,46,2,2.52,4.89
742967,336022,52,3,5.58,10.83
742968,336022,39,3,8.28,16.06
742969,336022,9,1,1.20,2.33
742970,336023,1,3,0.00,5.76
742971,336023,3,5,0.00,8.70
742972,336023,25,2,0.00,7.44
742973,336023,15,2,0.00,15.00
742974,336024,3,3,0.00,5.22
742975,336024,1,3,0.00,5.76
742976,336024,37,2,0.00,6.96
742977,336025,37,2,5.80,6.61
742978,336025,3,3,4.35,4.96
742979,336025,44,3,10.80,12.31
742980,336026,9,2,0.00,4.80
742981,336026,42,3,0.00,5.04
742982,336026,55,5,0.00,26.40
742983,336027,2,1,0.00,2.28
742984,336027,55,3,0.00,15.84
742985,336028,54,4,6.16,4.91
742986,336028,17,2,13.30,10.60
742987,336029,8,2,0.00,4.56
742988,336029,13,1,0.00,5.04
742989,336030,27,3,4.32,8.38
742990,336030,21,3,4.32,8.38
742991,336030,15,1,3.75,7.27
742992,336031,18,2,0.00,18.00
742993,336032,54,3,4.62,3.68
742994,336033,34,1,0.00,2.16
742995,336033,51,2,0.00,6.60
742996,336033,54,2,0.00,2.64
742997,336033,53,3,0.00,7.20
742998,336034,48,5,0.00,18.60
742999,336034,16,2,0.00,17.88
743000,336034,52,2,0.00,7.44
743001,336034,41,1,0.00,1.50
743002,336035,16,3,31.29,24.94
743003,336035,56,2,6.16,4.91
743004,336036,24,3,18.48,14.73
743005,336037,26,2,4.14,8.03
743006,336037,54,1,0.66,1.28
743007,336037,28,4,6.96,13.50
743008,336037,28,3,5.22,10.13
743009,336037,7,4,3.84,7.45
743010,336038,48,1,1.86,3.61
743011,336038,5,1,1.05,2.04
743012,336038,52,2,3.72,7.22
743013,336038,7,3,2.88,5.59
743014,336039,44,4,8.64,16.76
743015,336039,7,5,4.80,9.31
743016,336039,30,2,2.28,4.42
743017,336039,7,1,0.96,1.86
743018,336040,52,1,3.10,3.53
743019,336040,45,2,5.80,6.61
743020,336040,44,2,7.20,8.21
743021,336040,7,1,1.60,1.82
743022,336040,33,5,12.00,13.68
743023,336041,47,3,15.12,6.65
743024,336041,5,2,8.40,3.70
743025,336042,42,2,2.80,3.19
743026,336042,52,3,9.30,10.60
743027,336043,49,1,2.52,2.01
743028,336043,24,3,18.48,14.73
743029,336043,55,3,18.48,14.73
743030,336043,53,1,2.80,2.23
743031,336044,54,1,0.66,1.28
743032,336045,13,1,5.88,4.69
743033,336046,35,2,3.48,6.75
743034,336046,55,1,2.64,5.12
743035,336046,23,4,6.60,12.80
743036,336047,1,4,0.00,7.68
743037,336047,30,1,0.00,2.28
743038,336047,32,2,0.00,9.84
743039,336047,16,5,0.00,44.70
743040,336047,45,1,0.00,3.48
743041,336048,44,2,10.08,8.04
743042,336048,34,2,5.04,4.02
743043,336049,28,1,1.74,3.38
743044,336050,54,5,3.30,6.40
743045,336051,51,4,0.00,13.20
743046,336051,14,4,0.00,16.32
743047,336051,56,1,0.00,2.64
743048,336052,54,3,1.98,3.84
743049,336052,55,5,13.20,25.61
743050,336053,5,1,0.00,2.10
743051,336053,35,1,0.00,3.48
743052,336053,53,3,0.00,7.20
743053,336053,45,3,0.00,10.44
743054,336054,45,3,0.00,10.44
743055,336054,30,4,0.00,9.12
743056,336055,36,4,21.28,16.96
743057,336056,8,2,0.00,4.56
743058,336057,33,1,0.00,2.88
743059,336057,32,2,0.00,9.84
743060,336058,51,2,3.30,6.40
743061,336059,51,3,4.95,9.60
743062,336059,54,4,2.64,5.12
743063,336060,41,2,4.00,2.76
743064,336060,4,1,4.32,2.98
743065,336061,49,2,2.16,4.19
743066,336061,13,3,7.56,14.67
743067,336062,42,1,0.00,1.68
743068,336062,12,1,0.00,5.88
743069,336062,11,5,0.00,14.40
743070,336063,11,2,2.88,5.59
743071,336063,4,1,1.62,3.14
743072,336063,36,1,2.28,4.42
743073,336063,28,2,3.48,6.75
743074,336064,25,2,6.20,7.07
743075,336064,41,1,1.25,1.43
743076,336065,27,1,3.36,2.68
743077,336065,41,3,5.25,4.18
743078,336066,45,1,0.00,3.48
743079,336066,5,2,0.00,4.20
743080,336066,18,3,0.00,27.00
743081,336067,46,3,0.00,7.56
743082,336067,5,1,0.00,2.10
743083,336067,46,3,0.00,7.56
743084,336067,53,1,0.00,2.40
743085,336068,50,4,11.60,13.22
743086,336069,12,1,0.00,5.88
743087,336069,38,2,0.00,10.20
743088,336069,24,4,0.00,21.12
743089,336070,42,3,0.00,5.04
743090,336070,26,1,0.00,4.14
743091,336071,2,1,1.90,2.17
743092,336071,20,1,4.40,5.02
743093,336071,45,2,5.80,6.61
743094,336071,27,2,4.80,5.47
743095,336072,19,2,0.00,7.80
743096,336073,1,4,3.84,7.45
743097,336073,4,1,1.62,3.14
743098,336074,20,5,30.80,24.55
743099,336075,41,3,2.25,4.37
743100,336076,49,2,5.04,4.02
743101,336076,19,2,9.10,7.25
743102,336077,35,3,0.00,10.44
743103,336078,3,1,0.00,1.74
743104,336079,2,1,2.66,2.12
743105,336079,7,5,11.20,8.93
743106,336080,55,2,5.28,10.24
743107,336081,40,1,0.54,1.05
743108,336081,27,4,5.76,11.17
743109,336081,40,4,2.16,4.19
743110,336082,20,3,0.00,15.84
743111,336083,6,2,0.00,4.80
743112,336084,43,4,16.24,12.95
743113,336084,35,1,4.06,3.24
743114,336085,42,1,0.00,1.68
743115,336085,37,3,0.00,10.44
743116,336086,40,2,0.00,2.16
743117,336086,2,2,0.00,4.56
743118,336086,13,5,0.00,25.20
743119,336087,8,2,5.32,4.24
743120,336088,39,2,0.00,11.04
743121,336088,25,1,0.00,3.72
743122,336089,23,3,0.00,9.90
743123,336090,31,2,3.00,5.82
743124,336090,52,1,1.86,3.61
743125,336091,17,1,11.40,5.02
743126,336091,16,3,53.64,23.60
743127,336091,16,1,17.88,7.87
743128,336092,3,1,0.87,1.69
743129,336092,27,4,5.76,11.17
743130,336092,4,4,6.48,12.57
743131,336093,27,1,0.00,2.88
743132,336093,38,2,0.00,10.20
743133,336094,2,5,22.80,10.03
743134,336094,42,1,3.36,1.48
743135,336095,23,1,3.85,3.07
743136,336095,40,2,2.52,2.01
743137,336095,32,2,11.48,9.15
743138,336096,16,3,13.41,26.02
743139,336096,5,4,4.20,8.15
743140,336097,47,2,0.00,5.04
743141,336097,18,1,0.00,9.00
743142,336097,10,3,0.00,8.10
743143,336098,28,2,5.80,6.61
743144,336099,41,3,0.00,4.50
743145,336099,26,3,0.00,12.42
743146,336100,20,2,21.12,9.29
743147,336101,32,3,7.38,14.32
743148,336102,29,5,0.00,15.60
743149,336102,14,1,0.00,4.08
743150,336102,1,2,0.00,3.84
743151,336103,41,3,3.75,4.27
743152,336103,33,3,7.20,8.21
743153,336103,50,2,5.80,6.61
743154,336103,51,5,13.75,15.67
743155,336104,55,4,24.64,19.64
743156,336105,40,3,3.78,3.01
743157,336105,42,2,3.92,3.12
743158,336106,37,3,13.92,9.60
743159,336106,54,2,3.52,2.43
743160,336106,42,2,4.48,3.09
743161,336107,49,2,0.00,4.32
743162,336107,49,4,0.00,8.64
743163,336107,51,2,0.00,6.60
743164,336107,50,2,0.00,6.96
743165,336107,9,1,0.00,2.40
743166,336108,52,5,15.50,17.67
743167,336108,8,4,7.60,8.66
743168,336109,52,2,8.68,6.92
743169,336109,37,1,4.06,3.24
743170,336109,50,2,8.12,6.47
743171,336110,44,4,8.64,16.76
743172,336110,3,4,3.48,6.75
743173,336111,19,4,7.80,15.13
743174,336111,47,2,2.52,4.89
743175,336112,55,1,7.04,4.86
743176,336112,54,4,7.04,4.86
743177,336113,9,4,11.20,8.93
743178,336114,40,1,1.26,1.00
743179,336114,30,2,5.32,4.24
743180,336114,41,1,1.75,1.40
743181,336114,51,2,7.70,6.14
743182,336115,11,4,0.00,11.52
743183,336115,43,3,0.00,10.44
743184,336116,36,1,5.32,4.24
743185,336116,56,2,6.16,4.91
743186,336117,54,2,3.08,2.46
743187,336118,40,3,0.00,3.24
743188,336119,9,1,0.00,2.40
743189,336119,42,2,0.00,3.36
743190,336120,1,4,8.96,7.14
743191,336120,48,1,4.34,3.46
743192,336121,40,1,0.54,1.05
743193,336121,41,2,1.50,2.91
743194,336122,21,2,7.68,5.30
743195,336123,16,3,53.64,23.60
743196,336124,8,1,2.66,2.12
743197,336124,27,1,3.36,2.68
743198,336124,43,2,8.12,6.47
743199,336125,25,1,1.86,3.61
743200,336125,6,2,2.40,4.66
743201,336126,50,3,0.00,10.44
743202,336126,7,2,0.00,3.84
743203,336126,6,1,0.00,2.40
743204,336127,30,1,1.14,2.21
743205,336127,27,2,2.88,5.59
743206,336127,44,3,6.48,12.57
743207,336127,10,2,2.70,5.24
743208,336127,54,3,1.98,3.84
743209,336128,34,5,14.40,9.94
743210,336129,21,2,0.00,5.76
743211,336129,30,3,0.00,6.84
743212,336130,41,3,9.00,3.96
743213,336130,34,1,4.32,1.90
743214,336130,31,2,12.00,5.28
743215,336131,29,2,7.28,5.80
743216,336132,48,3,5.58,10.83
743217,336132,29,2,3.12,6.05
743218,336132,44,1,2.16,4.19
743219,336132,27,2,2.88,5.59
743220,336133,27,1,1.44,2.79
743221,336133,30,1,1.14,2.21
743222,336133,29,1,1.56,3.03
743223,336133,23,1,1.65,3.20
743224,336134,34,1,1.08,2.10
743225,336134,35,4,6.96,13.50
743226,336135,43,2,0.00,6.96
743227,336136,31,3,0.00,9.00
743228,336136,11,3,0.00,8.64
743229,336136,44,3,0.00,12.96
743230,336137,29,1,0.00,3.12
743231,336138,54,3,4.62,3.68
743232,336138,18,1,10.50,8.37
743233,336138,40,2,2.52,2.01
743234,336139,42,2,0.00,3.36
743235,336139,41,3,0.00,4.50
743236,336139,4,1,0.00,3.24
743237,336140,20,1,10.56,4.65
743238,336141,2,2,0.00,4.56
743239,336141,18,2,0.00,18.00
743240,336141,41,2,0.00,3.00
743241,336141,8,3,0.00,6.84
743242,336141,5,4,0.00,8.40
743243,336142,46,3,15.12,6.65
743244,336142,42,3,10.08,4.44
743245,336142,4,3,19.44,8.55
743246,336143,41,2,1.50,2.91
743247,336143,30,2,2.28,4.42
743248,336144,7,3,0.00,5.76
743249,336145,52,2,3.72,7.22
743250,336146,43,2,13.92,6.12
743251,336147,37,3,0.00,10.44
743252,336147,19,3,0.00,11.70
743253,336148,2,4,4.56,8.85
743254,336148,29,1,1.56,3.03
743255,336148,43,2,3.48,6.75
743256,336149,46,1,1.26,2.44
743257,336149,25,1,1.86,3.61
743258,336149,9,3,3.60,6.98
743259,336150,6,4,0.00,9.60
743260,336150,8,3,0.00,6.84
743261,336151,19,1,0.00,3.90
743262,336152,16,2,35.76,15.73
743263,336152,55,1,10.56,4.65
743264,336152,43,5,34.80,15.31
743265,336153,36,3,27.36,12.04
743266,336154,55,2,12.32,9.82
743267,336154,13,4,23.52,18.75
743268,336155,48,1,1.86,3.61
743269,336156,30,1,4.56,2.01
743270,336156,20,1,10.56,4.65
743271,336156,4,2,12.96,5.70
743272,336156,15,1,15.00,6.60
743273,336157,8,3,3.42,6.63
743274,336158,30,2,5.32,4.24
743275,336158,44,2,10.08,8.04
743276,336159,3,3,0.00,5.22
743277,336159,23,1,0.00,3.30
743278,336160,20,1,2.64,5.12
743279,336160,2,3,3.42,6.63
743280,336160,4,3,4.86,9.43
743281,336161,27,3,0.00,8.64
743282,336161,42,1,0.00,1.68
743283,336161,27,2,0.00,5.76
743284,336162,17,1,11.40,5.02
743285,336162,22,1,12.96,5.70
743286,336163,29,2,0.00,6.24
743287,336163,36,1,0.00,4.56
743288,336163,35,4,0.00,13.92
743289,336164,5,3,3.15,6.11
743290,336165,53,1,0.00,2.40
743291,336165,27,2,0.00,5.76
743292,336165,11,3,0.00,8.64
743293,336165,51,1,0.00,3.30
743294,336166,50,3,0.00,10.44
743295,336166,56,3,0.00,7.92
743296,336166,51,5,0.00,16.50
743297,336167,9,4,0.00,9.60
743298,336167,1,3,0.00,5.76
743299,336168,45,1,4.64,3.20
743300,336168,27,5,19.20,13.25
743301,336169,4,2,12.96,5.70
743302,336170,46,3,0.00,7.56
743303,336170,20,3,0.00,15.84
743304,336170,35,4,0.00,13.92
743305,336170,47,2,0.00,5.04
743306,336170,21,4,0.00,11.52
743307,336171,8,3,7.98,6.36
743308,336171,4,1,3.78,3.01
743309,336172,41,2,1.50,2.91
743310,336172,28,1,1.74,3.38
743311,336173,48,1,1.86,3.61
743312,336173,13,3,7.56,14.67
743313,336173,30,2,2.28,4.42
743314,336174,26,2,4.14,8.03
743315,336174,56,3,3.96,7.68
743316,336174,21,2,2.88,5.59
743317,336175,44,3,15.12,12.05
743318,336175,2,3,7.98,6.36
743319,336175,35,2,8.12,6.47
743320,336176,44,3,0.00,12.96
743321,336177,55,3,7.92,15.36
743322,336177,23,1,1.65,3.20
743323,336178,7,1,2.24,1.79
743324,336178,35,1,4.06,3.24
743325,336179,40,2,4.32,1.90
743326,336179,56,2,10.56,4.65
743327,336179,46,1,5.04,2.22
743328,336180,1,1,3.84,1.69
743329,336180,12,1,11.76,5.17
743330,336181,48,2,0.00,7.44
743331,336181,34,2,0.00,4.32
743332,336181,29,3,0.00,9.36
743333,336181,26,4,0.00,16.56
743334,336181,35,1,0.00,3.48
743335,336182,7,1,0.00,1.92
743336,336182,2,1,0.00,2.28
743337,336182,1,4,0.00,7.68
743338,336182,41,1,0.00,1.50
743339,336183,54,1,0.66,1.28
743340,336184,35,4,0.00,13.92
743341,336184,11,3,0.00,8.64
743342,336185,48,2,3.72,7.22
743343,336185,18,1,4.50,8.73
743344,336185,45,2,3.48,6.75
743345,336186,56,1,3.08,2.46
743346,336187,6,2,0.00,4.80
743347,336187,21,5,0.00,14.40
743348,336187,44,1,0.00,4.32
743349,336188,50,2,0.00,6.96
743350,336189,34,3,12.96,5.70
743351,336189,5,4,16.80,7.39
743352,336190,2,2,5.32,4.24
743353,336190,28,2,8.12,6.47
743354,336191,56,3,3.96,7.68
743355,336191,26,4,8.28,16.06
743356,336191,22,2,6.48,12.57
743357,336192,53,2,9.60,4.22
743358,336192,53,5,24.00,10.56
743359,336193,29,2,0.00,6.24
743360,336193,22,4,0.00,25.92
743361,336193,40,2,0.00,2.16
743362,336193,20,2,0.00,10.56
743363,336194,33,2,0.00,5.76
743364,336194,12,5,0.00,29.40
743365,336195,4,4,25.92,11.40
743366,336196,49,3,8.64,5.96
743367,336196,20,1,7.04,4.86
743368,336196,31,3,12.00,8.28
743369,336197,22,4,30.24,24.11
743370,336197,25,5,21.70,17.30
743371,336198,33,4,9.60,10.94
743372,336198,40,1,0.90,1.03
743373,336198,39,1,4.60,5.24
743374,336198,49,2,3.60,4.10
743375,336199,26,2,0.00,8.28
743376,336200,21,2,2.88,5.59
743377,336200,2,3,3.42,6.63
743378,336200,30,2,2.28,4.42
743379,336200,47,5,6.30,12.22
743380,336200,21,2,2.88,5.59
743381,336201,2,3,3.42,6.63
743382,336202,14,3,6.12,11.87
743383,336202,6,3,3.60,6.98
743384,336202,8,3,3.42,6.63
743385,336202,28,2,3.48,6.75
743386,336203,29,3,0.00,9.36
743387,336203,7,2,0.00,3.84
743388,336203,52,3,0.00,11.16
743389,336204,11,2,2.88,5.59
743390,336204,51,3,4.95,9.60
743391,336204,51,1,1.65,3.20
743392,336205,54,3,4.62,3.68
743393,336206,19,4,0.00,15.60
743394,336206,51,2,0.00,6.60
743395,336207,7,2,1.92,3.72
743396,336208,20,1,7.04,4.86
743397,336209,1,2,1.92,3.72
743398,336209,30,1,1.14,2.21
743399,336209,34,4,4.32,8.38
743400,336210,19,1,0.00,3.90
743401,336211,23,3,11.55,9.21
743402,336212,7,3,2.88,5.59
743403,336212,56,3,3.96,7.68
743404,336213,50,2,9.28,6.40
743405,336213,56,4,14.08,9.72
743406,336213,56,1,3.52,2.43
743407,336213,3,2,4.64,3.20
743408,336214,10,3,0.00,8.10
743409,336214,17,5,0.00,28.50
743410,336215,32,3,17.22,13.73
743411,336215,8,5,13.30,10.60
743412,336216,29,2,0.00,6.24
743413,336216,54,2,0.00,2.64
743414,336217,44,2,4.32,8.38
743415,336218,5,3,8.40,5.80
743416,336219,45,2,8.12,6.47
743417,336219,41,2,3.50,2.79
743418,336219,20,3,18.48,14.73
743419,336219,47,3,8.82,7.03
743420,336220,26,2,0.00,8.28
743421,336220,22,5,0.00,32.40
743422,336220,32,3,0.00,14.76
743423,336220,49,2,0.00,4.32
743424,336221,41,2,0.00,3.00
743425,336221,9,2,0.00,4.80
743426,336221,50,4,0.00,13.92
743427,336222,27,2,0.00,5.76
743428,336222,29,1,0.00,3.12
743429,336222,14,5,0.00,20.40
743430,336223,31,3,18.00,7.92
743431,336224,28,1,4.64,3.20
743432,336224,51,1,4.40,3.04
743433,336224,43,4,18.56,12.81
743434,336224,19,2,10.40,7.18
743435,336225,52,2,3.72,7.22
743436,336225,53,3,3.60,6.98
743437,336225,50,1,1.74,3.38
743438,336226,32,1,5.74,4.58
743439,336227,28,2,3.48,6.75
743440,336227,27,1,1.44,2.79
743441,336228,50,1,1.74,3.38
743442,336228,51,2,3.30,6.40
743443,336228,21,2,2.88,5.59
743444,336229,10,3,0.00,8.10
743445,336230,30,2,12.92,3.78
743446,336230,52,3,31.62,9.26
743447,336230,37,4,39.44,11.55
743448,336230,45,2,19.72,5.78
743449,336230,54,1,3.74,1.10
743450,336231,30,4,4.56,8.85
743451,336231,45,2,3.48,6.75
743452,336232,41,5,6.25,7.12
743453,336232,7,4,6.40,7.30
743454,336232,50,1,2.90,3.31
743455,336232,48,1,3.10,3.53
743456,336233,49,2,3.60,4.10
743457,336233,35,3,8.70,9.92
743458,336233,33,2,4.80,5.47
743459,336234,52,1,7.44,3.27
743460,336234,10,2,10.80,4.75
743461,336235,36,2,4.56,8.85
743462,336236,52,3,22.32,9.82
743463,336236,8,2,9.12,4.01
743464,336237,46,3,3.78,7.33
743465,336237,28,2,3.48,6.75
743466,336238,46,4,11.76,9.37
743467,336238,42,1,1.96,1.56
743468,336239,6,2,2.40,4.66
743469,336240,54,2,5.28,2.32
743470,336240,51,1,6.60,2.90
743471,336241,8,2,5.32,4.24
743472,336241,56,2,6.16,4.91
743473,336242,56,2,6.16,4.91
743474,336243,27,5,16.80,13.39
743475,336244,47,4,5.04,9.78
743476,336244,55,1,2.64,5.12
743477,336245,41,1,0.75,1.45
743478,336245,47,1,1.26,2.44
743479,336246,2,2,2.28,4.42
743480,336246,42,2,1.68,3.26
743481,336246,38,2,5.10,9.89
743482,336247,44,1,2.16,4.19
743483,336248,9,3,0.00,7.20
743484,336248,7,2,0.00,3.84
743485,336249,22,3,0.00,19.44
743486,336250,53,2,2.40,4.66
743487,336250,29,2,3.12,6.05
743488,336251,10,3,0.00,8.10
743489,336251,40,4,0.00,4.32
743490,336251,19,1,0.00,3.90
743491,336251,12,5,0.00,29.40
743492,336251,53,1,0.00,2.40
743493,336252,3,2,4.06,3.24
743494,336252,12,4,27.44,21.87
743495,336253,20,3,18.48,14.73
743496,336253,34,5,12.60,10.04
743497,336254,28,2,9.28,6.40
743498,336254,41,4,8.00,5.52
743499,336254,7,3,7.68,5.30
743500,336255,52,5,0.00,18.60
743501,336256,7,1,0.96,1.86
743502,336256,25,4,7.44,14.43
743503,336256,13,2,5.04,9.78
743504,336256,13,2,5.04,9.78
743505,336256,25,5,9.30,18.04
743506,336257,33,1,3.36,2.68
743507,336257,49,3,7.56,6.03
743508,336258,38,3,0.00,15.30
743509,336258,40,2,0.00,2.16
743510,336258,54,3,0.00,3.96
743511,336259,31,4,6.00,11.64
743512,336259,40,3,1.62,3.14
743513,336259,7,3,2.88,5.59
743514,336259,30,3,3.42,6.63
743515,336259,4,2,3.24,6.29
743516,336260,8,2,6.08,4.20
743517,336261,1,2,0.00,3.84
743518,336262,20,3,18.48,14.73
743519,336262,12,1,6.86,5.47
743520,336263,14,5,0.00,20.40
743521,336263,36,2,0.00,9.12
743522,336263,1,3,0.00,5.76
743523,336263,23,1,0.00,3.30
743524,336264,30,1,0.00,2.28
743525,336265,27,3,7.20,8.21
743526,336265,1,4,6.40,7.30
743527,336266,29,4,0.00,12.48
743528,336267,53,3,3.60,6.98
743529,336267,8,1,1.14,2.21
743530,336268,55,1,2.64,5.12
743531,336268,42,4,3.36,6.52
743532,336268,39,2,5.52,10.71
743533,336268,41,3,2.25,4.37
743534,336268,19,2,3.90,7.57
743535,336269,25,3,0.00,11.16
743536,336269,1,2,0.00,3.84
743537,336269,9,5,0.00,12.00
743538,336270,49,1,1.08,2.10
743539,336270,40,3,1.62,3.14
743540,336270,29,2,3.12,6.05
743541,336271,27,2,2.88,5.59
743542,336271,49,4,4.32,8.38
743543,336271,15,1,3.75,7.27
743544,336271,23,1,1.65,3.20
743545,336271,7,3,2.88,5.59
743546,336272,40,4,5.04,4.02
743547,336272,38,1,5.95,4.74
743548,336272,3,2,4.06,3.24
743549,336273,51,1,0.00,3.30
743550,336273,26,1,0.00,4.14
743551,336273,3,3,0.00,5.22
743552,336273,39,3,0.00,16.56
743553,336273,54,1,0.00,1.32
743554,336274,9,4,0.00,9.60
743555,336274,22,2,0.00,12.96
743556,336275,56,2,0.00,5.28
743557,336275,26,2,0.00,8.28
743558,336276,29,2,7.28,5.80
743559,336277,2,2,9.12,4.01
743560,336277,54,2,5.28,2.32
743561,336277,48,1,7.44,3.27
743562,336277,53,3,14.40,6.34
743563,336278,42,1,0.00,1.68
743564,336279,44,1,2.16,4.19
743565,336279,48,2,3.72,7.22
743566,336279,27,2,2.88,5.59
743567,336280,40,1,0.00,1.08
743568,336280,34,3,0.00,6.48
743569,336281,20,2,0.00,10.56
743570,336282,3,1,1.45,1.65
743571,336283,1,3,7.68,5.30
743572,336283,49,2,5.76,3.97
743573,336283,37,1,4.64,3.20
743574,336284,42,2,3.92,3.12
743575,336284,42,2,3.92,3.12
743576,336285,42,2,2.80,3.19
743577,336286,21,2,11.52,5.07
743578,336286,1,2,7.68,3.38
743579,336287,21,1,1.44,2.79
743580,336287,11,3,4.32,8.38
743581,336288,26,1,8.28,3.64
743582,336288,27,2,11.52,5.07
743583,336289,53,4,0.00,9.60
743584,336289,8,3,0.00,6.84
743585,336290,56,2,6.16,4.91
743586,336291,2,3,0.00,6.84
743587,336291,33,1,0.00,2.88
743588,336291,41,2,0.00,3.00
743589,336292,56,5,26.40,11.62
743590,336292,21,3,17.28,7.60
743591,336292,34,1,4.32,1.90
743592,336292,33,3,17.28,7.60
743593,336292,47,2,10.08,4.44
743594,336293,3,5,0.00,8.70
743595,336294,44,2,4.32,8.38
743596,336294,51,4,6.60,12.80
743597,336295,44,2,0.00,8.64
743598,336295,48,5,0.00,18.60
743599,336296,34,1,2.88,1.99
743600,336297,36,5,30.40,20.98
743601,336297,17,1,7.60,5.24
743602,336297,30,2,6.08,4.20
743603,336298,8,1,0.00,2.28
743604,336299,6,4,4.80,9.31
743605,336300,56,3,15.84,6.97
743606,336301,14,2,16.32,7.18
743607,336302,42,2,1.68,3.26
743608,336302,17,4,11.40,22.12
743609,336302,16,5,22.35,43.36
743610,336302,11,2,2.88,5.59
743611,336302,48,3,5.58,10.83
743612,336303,21,2,4.80,5.47
743613,336304,2,3,3.42,6.63
743614,336304,20,3,7.92,15.36
743615,336304,5,1,1.05,2.04
743616,336305,24,3,13.20,15.05
743617,336305,5,1,1.75,1.99
743618,336305,35,3,8.70,9.92
743619,336305,40,1,0.90,1.03
743620,336305,29,3,7.80,8.89
743621,336306,44,2,0.00,8.64
743622,336306,7,3,0.00,5.76
743623,336307,42,1,0.00,1.68
743624,336308,54,2,1.32,2.56
743625,336308,14,3,6.12,11.87
743626,336309,12,2,0.00,11.76
743627,336309,20,2,0.00,10.56
743628,336310,30,1,0.00,2.28
743629,336311,9,4,4.80,9.31
743630,336311,34,3,3.24,6.29
743631,336311,49,2,2.16,4.19
743632,336311,44,3,6.48,12.57
743633,336311,4,2,3.24,6.29
743634,336312,41,2,0.00,3.00
743635,336312,37,2,0.00,6.96
743636,336313,8,1,0.00,2.28
743637,336313,2,4,0.00,9.12
743638,336313,2,2,0.00,4.56
743639,336313,26,2,0.00,8.28
743640,336313,27,1,0.00,2.88
743641,336314,27,1,1.44,2.79
743642,336315,21,1,0.00,2.88
743643,336315,29,2,0.00,6.24
743644,336316,54,1,2.64,1.16
743645,336316,35,2,13.92,6.12
743646,336317,55,4,10.56,20.49
743647,336317,26,1,2.07,4.02
743648,336317,4,3,4.86,9.43
743649,336318,44,3,36.72,10.76
743650,336318,46,3,21.42,6.27
743651,336319,40,2,0.00,2.16
743652,336319,48,2,0.00,7.44
743653,336320,29,3,12.48,8.61
743654,336321,25,2,0.00,7.44
743655,336322,32,5,12.30,23.86
743656,336322,48,2,3.72,7.22
