br_exp_ID,br_ID,util_name,billing_period,payment_amount,payment_date
2302,7,Internet,2021-06,221.73,2021-06-28
2303,7,Maintenance,2021-06,441.19,2021-06-28
2304,7,Waste Management,2021-06,101.04,2021-06-28
2305,8,Rent,2021-06,4789.96,2021-06-28
2306,8,Electricity,2021-06,236.60,2021-06-28
2307,8,Water,2021-06,70.24,2021-06-28
2308,8,Internet,2021-06,221.73,2021-06-28
2309,8,Maintenance,2021-06,331.07,2021-06-28
2310,8,Waste Management,2021-06,103.35,2021-06-28
2311,9,Rent,2021-06,3750.28,2021-06-28
2312,9,Electricity,2021-06,203.96,2021-06-28
2313,9,Water,2021-06,62.06,2021-06-28
2314,9,Internet,2021-06,221.73,2021-06-28
2315,9,Maintenance,2021-06,355.28,2021-06-28
2316,9,Waste Management,2021-06,80.68,2021-06-28
2317,10,Rent,2021-06,4641.44,2021-06-28
2318,10,Electricity,2021-06,240.77,2021-06-28
2319,10,Water,2021-06,76.06,2021-06-28
2320,10,Internet,2021-06,221.73,2021-06-28
2321,10,Maintenance,2021-06,471.41,2021-06-28
2322,10,Waste Management,2021-06,105.98,2021-06-28
2323,11,Rent,2021-06,4455.78,2021-06-28
2324,11,Electricity,2021-06,244.11,2021-06-28
2325,11,Water,2021-06,72.38,2021-06-28
2326,11,Internet,2021-06,221.73,2021-06-28
2327,11,Maintenance,2021-06,422.87,2021-06-28
2328,11,Waste Management,2021-06,97.98,2021-06-28
2329,12,Rent,2021-06,3601.76,2021-06-28
2330,12,Electricity,2021-06,194.41,2021-06-28
2331,12,Water,2021-06,57.27,2021-06-28
2332,12,Internet,2021-06,221.73,2021-06-28
2333,12,Maintenance,2021-06,385.74,2021-06-28
2334,12,Waste Management,2021-06,80.81,2021-06-28
2335,13,Rent,2021-06,2450.68,2021-06-28
2336,13,Electricity,2021-06,130.45,2021-06-28
2337,13,Water,2021-06,37.44,2021-06-28
2338,13,Internet,2021-06,221.73,2021-06-28
2339,13,Maintenance,2021-06,173.23,2021-06-28
2340,13,Waste Management,2021-06,52.62,2021-06-28
2341,1,Rent,2021-07,9617.06,2021-07-28
2342,1,Electricity,2021-07,419.17,2021-07-28
2343,1,Water,2021-07,168.10,2021-07-28
2344,1,Internet,2021-07,221.73,2021-07-28
2345,1,Maintenance,2021-07,900.09,2021-07-28
2346,1,Waste Management,2021-07,215.31,2021-07-28
2347,2,Rent,2021-07,7389.17,2021-07-28
2348,2,Electricity,2021-07,323.79,2021-07-28
2349,2,Water,2021-07,121.96,2021-07-28
2350,2,Internet,2021-07,221.73,2021-07-28
2351,2,Maintenance,2021-07,797.24,2021-07-28
2352,2,Waste Management,2021-07,165.24,2021-07-28
2353,3,Rent,2021-07,6126.70,2021-07-28
2354,3,Electricity,2021-07,302.38,2021-07-28
2355,3,Water,2021-07,105.11,2021-07-28
2356,3,Internet,2021-07,221.73,2021-07-28
2357,3,Maintenance,2021-07,628.13,2021-07-28
2358,3,Waste Management,2021-07,135.68,2021-07-28
2359,4,Rent,2021-07,4975.62,2021-07-28
2360,4,Electricity,2021-07,237.92,2021-07-28
2361,4,Water,2021-07,77.20,2021-07-28
2362,4,Internet,2021-07,221.73,2021-07-28
2363,4,Maintenance,2021-07,519.83,2021-07-28
2364,4,Waste Management,2021-07,113.36,2021-07-28
2365,5,Rent,2021-07,3861.68,2021-07-28
2366,5,Electricity,2021-07,179.36,2021-07-28
2367,5,Water,2021-07,63.89,2021-07-28
2368,5,Internet,2021-07,221.73,2021-07-28
2369,5,Maintenance,2021-07,353.75,2021-07-28
2370,5,Waste Management,2021-07,88.02,2021-07-28
2371,6,Rent,2021-07,5087.02,2021-07-28
2372,6,Electricity,2021-07,231.60,2021-07-28
2373,6,Water,2021-07,74.95,2021-07-28
2374,6,Internet,2021-07,221.73,2021-07-28
2375,6,Maintenance,2021-07,465.30,2021-07-28
2376,6,Waste Management,2021-07,110.21,2021-07-28
2377,7,Rent,2021-07,4381.52,2021-07-28
2378,7,Electricity,2021-07,203.62,2021-07-28
2379,7,Water,2021-07,71.33,2021-07-28
2380,7,Internet,2021-07,221.73,2021-07-28
2381,7,Maintenance,2021-07,457.94,2021-07-28
2382,7,Waste Management,2021-07,95.98,2021-07-28
2383,8,Rent,2021-07,4789.96,2021-07-28
2384,8,Electricity,2021-07,218.22,2021-07-28
2385,8,Water,2021-07,79.08,2021-07-28
2386,8,Internet,2021-07,221.73,2021-07-28
2387,8,Maintenance,2021-07,322.30,2021-07-28
2388,8,Waste Management,2021-07,103.31,2021-07-28
2389,9,Rent,2021-07,3750.28,2021-07-28
2390,9,Electricity,2021-07,186.03,2021-07-28
2391,9,Water,2021-07,64.77,2021-07-28
2392,9,Internet,2021-07,221.73,2021-07-28
2393,9,Maintenance,2021-07,251.88,2021-07-28
2394,9,Waste Management,2021-07,84.64,2021-07-28
2395,10,Rent,2021-07,4641.44,2021-07-28
2396,10,Electricity,2021-07,206.05,2021-07-28
2397,10,Water,2021-07,67.92,2021-07-28
2398,10,Internet,2021-07,221.73,2021-07-28
2399,10,Maintenance,2021-07,439.73,2021-07-28
2400,10,Waste Management,2021-07,101.64,2021-07-28
2401,11,Rent,2021-07,4455.78,2021-07-28
2402,11,Electricity,2021-07,207.91,2021-07-28
2403,11,Water,2021-07,77.37,2021-07-28
2404,11,Internet,2021-07,221.73,2021-07-28
2405,11,Maintenance,2021-07,418.45,2021-07-28
2406,11,Waste Management,2021-07,96.48,2021-07-28
2407,12,Rent,2021-07,3601.76,2021-07-28
2408,12,Electricity,2021-07,175.83,2021-07-28
2409,12,Water,2021-07,58.30,2021-07-28
2410,12,Internet,2021-07,221.73,2021-07-28
2411,12,Maintenance,2021-07,288.52,2021-07-28
2412,12,Waste Management,2021-07,82.40,2021-07-28
2413,13,Rent,2021-07,2450.68,2021-07-28
2414,13,Electricity,2021-07,120.58,2021-07-28
2415,13,Water,2021-07,36.33,2021-07-28
2416,13,Internet,2021-07,221.73,2021-07-28
2417,13,Maintenance,2021-07,243.57,2021-07-28
2418,13,Waste Management,2021-07,54.36,2021-07-28
2419,1,Rent,2021-08,9617.06,2021-08-28
2420,1,Electricity,2021-08,559.78,2021-08-28
2421,1,Water,2021-08,168.40,2021-08-28
2422,1,Internet,2021-08,221.73,2021-08-28
2423,1,Maintenance,2021-08,1084.01,2021-08-28
2424,1,Waste Management,2021-08,227.89,2021-08-28
2425,2,Rent,2021-08,7389.17,2021-08-28
2426,2,Electricity,2021-08,426.26,2021-08-28
2427,2,Water,2021-08,119.04,2021-08-28
2428,2,Internet,2021-08,221.73,2021-08-28
2429,2,Maintenance,2021-08,785.79,2021-08-28
2430,2,Waste Management,2021-08,173.65,2021-08-28
2431,3,Rent,2021-08,6126.70,2021-08-28
2432,3,Electricity,2021-08,331.32,2021-08-28
2433,3,Water,2021-08,97.49,2021-08-28
2434,3,Internet,2021-08,221.73,2021-08-28
2435,3,Maintenance,2021-08,458.78,2021-08-28
2436,3,Waste Management,2021-08,145.25,2021-08-28
2437,4,Rent,2021-08,4975.62,2021-08-28
2438,4,Electricity,2021-08,259.87,2021-08-28
2439,4,Water,2021-08,79.86,2021-08-28
2440,4,Internet,2021-08,221.73,2021-08-28
2441,4,Maintenance,2021-08,536.67,2021-08-28
2442,4,Waste Management,2021-08,116.48,2021-08-28
2443,5,Rent,2021-08,3861.68,2021-08-28
2444,5,Electricity,2021-08,225.01,2021-08-28
2445,5,Water,2021-08,64.51,2021-08-28
2446,5,Internet,2021-08,221.73,2021-08-28
2447,5,Maintenance,2021-08,399.54,2021-08-28
2448,5,Waste Management,2021-08,88.80,2021-08-28
2449,6,Rent,2021-08,5087.02,2021-08-28
2450,6,Electricity,2021-08,276.27,2021-08-28
2451,6,Water,2021-08,82.63,2021-08-28
2452,6,Internet,2021-08,221.73,2021-08-28
2453,6,Maintenance,2021-08,428.46,2021-08-28
2454,6,Waste Management,2021-08,113.09,2021-08-28
2455,7,Rent,2021-08,4381.52,2021-08-28
2456,7,Electricity,2021-08,229.47,2021-08-28
2457,7,Water,2021-08,68.11,2021-08-28
2458,7,Internet,2021-08,221.73,2021-08-28
2459,7,Maintenance,2021-08,456.73,2021-08-28
2460,7,Waste Management,2021-08,97.31,2021-08-28
2461,8,Rent,2021-08,4789.96,2021-08-28
2462,8,Electricity,2021-08,249.18,2021-08-28
2463,8,Water,2021-08,82.25,2021-08-28
2464,8,Internet,2021-08,221.73,2021-08-28
2465,8,Maintenance,2021-08,434.04,2021-08-28
2466,8,Waste Management,2021-08,106.52,2021-08-28
2467,9,Rent,2021-08,3750.28,2021-08-28
2468,9,Electricity,2021-08,218.08,2021-08-28
2469,9,Water,2021-08,60.85,2021-08-28
2470,9,Internet,2021-08,221.73,2021-08-28
2471,9,Maintenance,2021-08,334.52,2021-08-28
2472,9,Waste Management,2021-08,86.97,2021-08-28
2473,10,Rent,2021-08,4641.44,2021-08-28
2474,10,Electricity,2021-08,252.24,2021-08-28
2475,10,Water,2021-08,74.17,2021-08-28
2476,10,Internet,2021-08,221.73,2021-08-28
2477,10,Maintenance,2021-08,485.57,2021-08-28
2478,10,Waste Management,2021-08,108.81,2021-08-28
2479,11,Rent,2021-08,4455.78,2021-08-28
2480,11,Electricity,2021-08,250.19,2021-08-28
2481,11,Water,2021-08,76.55,2021-08-28
2482,11,Internet,2021-08,221.73,2021-08-28
2483,11,Maintenance,2021-08,373.75,2021-08-28
2484,11,Waste Management,2021-08,98.16,2021-08-28
2485,12,Rent,2021-08,3601.76,2021-08-28
2486,12,Electricity,2021-08,198.45,2021-08-28
2487,12,Water,2021-08,59.72,2021-08-28
2488,12,Internet,2021-08,221.73,2021-08-28
2489,12,Maintenance,2021-08,318.94,2021-08-28
2490,12,Waste Management,2021-08,79.33,2021-08-28
2491,13,Rent,2021-08,2450.68,2021-08-28
2492,13,Electricity,2021-08,139.22,2021-08-28
2493,13,Water,2021-08,40.87,2021-08-28
2494,13,Internet,2021-08,221.73,2021-08-28
2495,13,Maintenance,2021-08,205.84,2021-08-28
2496,13,Waste Management,2021-08,54.06,2021-08-28
2497,1,Rent,2021-09,13738.65,2021-09-28
2498,1,Electricity,2021-09,1876.17,2021-09-28
2499,1,Water,2021-09,228.04,2021-09-28
2500,1,Internet,2021-09,221.73,2021-09-28
2501,1,Maintenance,2021-09,1251.24,2021-09-28
2502,1,Waste Management,2021-09,311.56,2021-09-28
2503,2,Rent,2021-09,10555.95,2021-09-28
2504,2,Electricity,2021-09,1274.91,2021-09-28
2505,2,Water,2021-09,200.38,2021-09-28
2506,2,Internet,2021-09,221.73,2021-09-28
2507,2,Maintenance,2021-09,1011.86,2021-09-28
2508,2,Waste Management,2021-09,230.41,2021-09-28
2509,3,Rent,2021-09,8752.42,2021-09-28
2510,3,Electricity,2021-09,1216.47,2021-09-28
2511,3,Water,2021-09,143.22,2021-09-28
2512,3,Internet,2021-09,221.73,2021-09-28
2513,3,Maintenance,2021-09,829.98,2021-09-28
2514,3,Waste Management,2021-09,198.86,2021-09-28
2515,4,Rent,2021-09,7108.03,2021-09-28
2516,4,Electricity,2021-09,936.60,2021-09-28
2517,4,Water,2021-09,134.31,2021-09-28
2518,4,Internet,2021-09,221.73,2021-09-28
2519,4,Maintenance,2021-09,498.13,2021-09-28
2520,4,Waste Management,2021-09,152.89,2021-09-28
2521,5,Rent,2021-09,5516.68,2021-09-28
2522,5,Electricity,2021-09,704.85,2021-09-28
2523,5,Water,2021-09,100.91,2021-09-28
2524,5,Internet,2021-09,221.73,2021-09-28
2525,5,Maintenance,2021-09,527.28,2021-09-28
2526,5,Waste Management,2021-09,117.40,2021-09-28
2527,6,Rent,2021-09,7267.16,2021-09-28
2528,6,Electricity,2021-09,942.71,2021-09-28
2529,6,Water,2021-09,142.59,2021-09-28
2530,6,Internet,2021-09,221.73,2021-09-28
2531,6,Maintenance,2021-09,808.55,2021-09-28
2532,6,Waste Management,2021-09,157.81,2021-09-28
2533,7,Rent,2021-09,6259.31,2021-09-28
2534,7,Electricity,2021-09,817.10,2021-09-28
2535,7,Water,2021-09,101.14,2021-09-28
2536,7,Internet,2021-09,221.73,2021-09-28
2537,7,Maintenance,2021-09,544.33,2021-09-28
2538,7,Waste Management,2021-09,133.82,2021-09-28
2539,8,Rent,2021-09,6842.80,2021-09-28
2540,8,Electricity,2021-09,849.44,2021-09-28
2541,8,Water,2021-09,132.64,2021-09-28
2542,8,Internet,2021-09,221.73,2021-09-28
2543,8,Maintenance,2021-09,525.44,2021-09-28
2544,8,Waste Management,2021-09,144.57,2021-09-28
2545,9,Rent,2021-09,5357.55,2021-09-28
2546,9,Electricity,2021-09,672.21,2021-09-28
2547,9,Water,2021-09,99.53,2021-09-28
2548,9,Internet,2021-09,221.73,2021-09-28
2549,9,Maintenance,2021-09,532.08,2021-09-28
2550,9,Waste Management,2021-09,123.73,2021-09-28
2551,10,Rent,2021-09,6630.62,2021-09-28
2552,10,Electricity,2021-09,817.98,2021-09-28
2553,10,Water,2021-09,115.01,2021-09-28
2554,10,Internet,2021-09,221.73,2021-09-28
2555,10,Maintenance,2021-09,447.67,2021-09-28
2556,10,Waste Management,2021-09,143.97,2021-09-28
2557,11,Rent,2021-09,6365.40,2021-09-28
2558,11,Electricity,2021-09,814.89,2021-09-28
2559,11,Water,2021-09,111.42,2021-09-28
2560,11,Internet,2021-09,221.73,2021-09-28
2561,11,Maintenance,2021-09,518.77,2021-09-28
2562,11,Waste Management,2021-09,147.26,2021-09-28
2563,12,Rent,2021-09,5145.36,2021-09-28
2564,12,Electricity,2021-09,670.34,2021-09-28
2565,12,Water,2021-09,94.27,2021-09-28
2566,12,Internet,2021-09,221.73,2021-09-28
2567,12,Maintenance,2021-09,580.65,2021-09-28
2568,12,Waste Management,2021-09,110.22,2021-09-28
2569,13,Rent,2021-09,3500.97,2021-09-28
2570,13,Electricity,2021-09,456.71,2021-09-28
2571,13,Water,2021-09,67.30,2021-09-28
2572,13,Internet,2021-09,221.73,2021-09-28
2573,13,Maintenance,2021-09,249.95,2021-09-28
2574,13,Waste Management,2021-09,76.97,2021-09-28
2575,1,Rent,2021-10,13738.65,2021-10-28
2576,1,Electricity,2021-10,1879.93,2021-10-28
2577,1,Water,2021-10,232.54,2021-10-28
2578,1,Internet,2021-10,221.73,2021-10-28
2579,1,Maintenance,2021-10,1365.50,2021-10-28
2580,1,Waste Management,2021-10,306.35,2021-10-28
2581,2,Rent,2021-10,10555.95,2021-10-28
2582,2,Electricity,2021-10,1276.69,2021-10-28
2583,2,Water,2021-10,194.60,2021-10-28
2584,2,Internet,2021-10,221.73,2021-10-28
2585,2,Maintenance,2021-10,1148.57,2021-10-28
2586,2,Waste Management,2021-10,229.25,2021-10-28
2587,3,Rent,2021-10,8752.42,2021-10-28
2588,3,Electricity,2021-10,1068.44,2021-10-28
2589,3,Water,2021-10,159.56,2021-10-28
2590,3,Internet,2021-10,221.73,2021-10-28
2591,3,Maintenance,2021-10,989.09,2021-10-28
2592,3,Waste Management,2021-10,190.85,2021-10-28
2593,4,Rent,2021-10,7108.03,2021-10-28
2594,4,Electricity,2021-10,983.72,2021-10-28
2595,4,Water,2021-10,128.46,2021-10-28
2596,4,Internet,2021-10,221.73,2021-10-28
2597,4,Maintenance,2021-10,658.75,2021-10-28
2598,4,Waste Management,2021-10,161.62,2021-10-28
2599,5,Rent,2021-10,5516.68,2021-10-28
2600,5,Electricity,2021-10,766.54,2021-10-28
2601,5,Water,2021-10,103.93,2021-10-28
2602,5,Internet,2021-10,221.73,2021-10-28
2603,5,Maintenance,2021-10,533.14,2021-10-28
2604,5,Waste Management,2021-10,117.81,2021-10-28
2605,6,Rent,2021-10,7267.16,2021-10-28
2606,6,Electricity,2021-10,1008.94,2021-10-28
2607,6,Water,2021-10,119.27,2021-10-28
2608,6,Internet,2021-10,221.73,2021-10-28
2609,6,Maintenance,2021-10,522.02,2021-10-28
2610,6,Waste Management,2021-10,164.53,2021-10-28
2611,7,Rent,2021-10,6259.31,2021-10-28
2612,7,Electricity,2021-10,835.23,2021-10-28
2613,7,Water,2021-10,109.58,2021-10-28
2614,7,Internet,2021-10,221.73,2021-10-28
2615,7,Maintenance,2021-10,558.99,2021-10-28
2616,7,Waste Management,2021-10,135.87,2021-10-28
2617,8,Rent,2021-10,6842.80,2021-10-28
2618,8,Electricity,2021-10,931.82,2021-10-28
2619,8,Water,2021-10,120.14,2021-10-28
2620,8,Internet,2021-10,221.73,2021-10-28
2621,8,Maintenance,2021-10,562.69,2021-10-28
2622,8,Waste Management,2021-10,158.32,2021-10-28
2623,9,Rent,2021-10,5357.55,2021-10-28
2624,9,Electricity,2021-10,655.07,2021-10-28
2625,9,Water,2021-10,91.22,2021-10-28
2626,9,Internet,2021-10,221.73,2021-10-28
2627,9,Maintenance,2021-10,479.55,2021-10-28
2628,9,Waste Management,2021-10,113.23,2021-10-28
2629,10,Rent,2021-10,6630.62,2021-10-28
2630,10,Electricity,2021-10,920.39,2021-10-28
2631,10,Water,2021-10,109.14,2021-10-28
2632,10,Internet,2021-10,221.73,2021-10-28
2633,10,Maintenance,2021-10,559.68,2021-10-28
2634,10,Waste Management,2021-10,151.20,2021-10-28
2635,11,Rent,2021-10,6365.40,2021-10-28
2636,11,Electricity,2021-10,789.65,2021-10-28
2637,11,Water,2021-10,107.34,2021-10-28
2638,11,Internet,2021-10,221.73,2021-10-28
2639,11,Maintenance,2021-10,507.43,2021-10-28
2640,11,Waste Management,2021-10,135.84,2021-10-28
2641,12,Rent,2021-10,5145.36,2021-10-28
2642,12,Electricity,2021-10,641.83,2021-10-28
2643,12,Water,2021-10,90.79,2021-10-28
2644,12,Internet,2021-10,221.73,2021-10-28
2645,12,Maintenance,2021-10,571.09,2021-10-28
2646,12,Waste Management,2021-10,109.79,2021-10-28
2647,13,Rent,2021-10,3500.97,2021-10-28
2648,13,Electricity,2021-10,466.14,2021-10-28
2649,13,Water,2021-10,62.60,2021-10-28
2650,13,Internet,2021-10,221.73,2021-10-28
2651,13,Maintenance,2021-10,343.39,2021-10-28
2652,13,Waste Management,2021-10,77.55,2021-10-28
2653,1,Rent,2021-11,13738.65,2021-11-28
2654,1,Electricity,2021-11,1831.18,2021-11-28
2655,1,Water,2021-11,230.53,2021-11-28
2656,1,Internet,2021-11,221.73,2021-11-28
2657,1,Maintenance,2021-11,1422.86,2021-11-28
2658,1,Waste Management,2021-11,307.27,2021-11-28
2659,2,Rent,2021-11,10555.95,2021-11-28
2660,2,Electricity,2021-11,1466.08,2021-11-28
2661,2,Water,2021-11,173.52,2021-11-28
2662,2,Internet,2021-11,221.73,2021-11-28
2663,2,Maintenance,2021-11,813.98,2021-11-28
2664,2,Waste Management,2021-11,239.70,2021-11-28
2665,3,Rent,2021-11,8752.42,2021-11-28
2666,3,Electricity,2021-11,1145.45,2021-11-28
2667,3,Water,2021-11,161.50,2021-11-28
2668,3,Internet,2021-11,221.73,2021-11-28
2669,3,Maintenance,2021-11,961.19,2021-11-28
2670,3,Waste Management,2021-11,185.82,2021-11-28
2671,4,Rent,2021-11,7108.03,2021-11-28
2672,4,Electricity,2021-11,913.18,2021-11-28
2673,4,Water,2021-11,115.75,2021-11-28
2674,4,Internet,2021-11,221.73,2021-11-28
2675,4,Maintenance,2021-11,635.95,2021-11-28
2676,4,Waste Management,2021-11,152.17,2021-11-28
2677,5,Rent,2021-11,5516.68,2021-11-28
2678,5,Electricity,2021-11,761.90,2021-11-28
2679,5,Water,2021-11,89.70,2021-11-28
2680,5,Internet,2021-11,221.73,2021-11-28
2681,5,Maintenance,2021-11,371.87,2021-11-28
2682,5,Waste Management,2021-11,125.23,2021-11-28
2683,6,Rent,2021-11,7267.16,2021-11-28
2684,6,Electricity,2021-11,939.84,2021-11-28
2685,6,Water,2021-11,127.03,2021-11-28
2686,6,Internet,2021-11,221.73,2021-11-28
2687,6,Maintenance,2021-11,568.65,2021-11-28
2688,6,Waste Management,2021-11,165.87,2021-11-28
2689,7,Rent,2021-11,6259.31,2021-11-28
2690,7,Electricity,2021-11,817.13,2021-11-28
2691,7,Water,2021-11,105.19,2021-11-28
2692,7,Internet,2021-11,221.73,2021-11-28
2693,7,Maintenance,2021-11,457.40,2021-11-28
2694,7,Waste Management,2021-11,134.43,2021-11-28
2695,8,Rent,2021-11,6842.80,2021-11-28
2696,8,Electricity,2021-11,830.40,2021-11-28
2697,8,Water,2021-11,120.72,2021-11-28
2698,8,Internet,2021-11,221.73,2021-11-28
2699,8,Maintenance,2021-11,721.53,2021-11-28
2700,8,Waste Management,2021-11,150.76,2021-11-28
2701,9,Rent,2021-11,5357.55,2021-11-28
2702,9,Electricity,2021-11,707.02,2021-11-28
2703,9,Water,2021-11,94.74,2021-11-28
2704,9,Internet,2021-11,221.73,2021-11-28
2705,9,Maintenance,2021-11,507.14,2021-11-28
2706,9,Waste Management,2021-11,122.21,2021-11-28
2707,10,Rent,2021-11,6630.62,2021-11-28
2708,10,Electricity,2021-11,916.45,2021-11-28
2709,10,Water,2021-11,126.90,2021-11-28
2710,10,Internet,2021-11,221.73,2021-11-28
2711,10,Maintenance,2021-11,458.08,2021-11-28
2712,10,Waste Management,2021-11,150.46,2021-11-28
2713,11,Rent,2021-11,6365.40,2021-11-28
2714,11,Electricity,2021-11,785.10,2021-11-28
2715,11,Water,2021-11,103.02,2021-11-28
2716,11,Internet,2021-11,221.73,2021-11-28
2717,11,Maintenance,2021-11,454.57,2021-11-28
2718,11,Waste Management,2021-11,141.31,2021-11-28
2719,12,Rent,2021-11,5145.36,2021-11-28
2720,12,Electricity,2021-11,646.31,2021-11-28
2721,12,Water,2021-11,83.18,2021-11-28
2722,12,Internet,2021-11,221.73,2021-11-28
2723,12,Maintenance,2021-11,412.13,2021-11-28
2724,12,Waste Management,2021-11,109.30,2021-11-28
2725,13,Rent,2021-11,3500.97,2021-11-28
2726,13,Electricity,2021-11,486.15,2021-11-28
2727,13,Water,2021-11,61.17,2021-11-28
2728,13,Internet,2021-11,221.73,2021-11-28
2729,13,Maintenance,2021-11,332.09,2021-11-28
2730,13,Waste Management,2021-11,79.27,2021-11-28
2731,1,Rent,2021-12,13738.65,2021-12-28
2732,1,Electricity,2021-12,1828.04,2021-12-28
2733,1,Water,2021-12,234.53,2021-12-28
2734,1,Internet,2021-12,221.73,2021-12-28
2735,1,Maintenance,2021-12,1524.61,2021-12-28
2736,1,Waste Management,2021-12,304.49,2021-12-28
2737,2,Rent,2021-12,10555.95,2021-12-28
2738,2,Electricity,2021-12,1300.65,2021-12-28
2739,2,Water,2021-12,182.83,2021-12-28
2740,2,Internet,2021-12,221.73,2021-12-28
2741,2,Maintenance,2021-12,1012.64,2021-12-28
2742,2,Waste Management,2021-12,239.01,2021-12-28
2743,3,Rent,2021-12,8752.42,2021-12-28
2744,3,Electricity,2021-12,1129.67,2021-12-28
2745,3,Water,2021-12,156.23,2021-12-28
2746,3,Internet,2021-12,221.73,2021-12-28
2747,3,Maintenance,2021-12,611.21,2021-12-28
2748,3,Waste Management,2021-12,200.38,2021-12-28
2749,4,Rent,2021-12,7108.03,2021-12-28
2750,4,Electricity,2021-12,876.15,2021-12-28
2751,4,Water,2021-12,129.53,2021-12-28
2752,4,Internet,2021-12,221.73,2021-12-28
2753,4,Maintenance,2021-12,704.29,2021-12-28
2754,4,Waste Management,2021-12,157.20,2021-12-28
2755,5,Rent,2021-12,5516.68,2021-12-28
2756,5,Electricity,2021-12,705.09,2021-12-28
2757,5,Water,2021-12,103.73,2021-12-28
2758,5,Internet,2021-12,221.73,2021-12-28
2759,5,Maintenance,2021-12,571.41,2021-12-28
2760,5,Waste Management,2021-12,121.95,2021-12-28
2761,6,Rent,2021-12,7267.16,2021-12-28
2762,6,Electricity,2021-12,912.50,2021-12-28
2763,6,Water,2021-12,123.31,2021-12-28
2764,6,Internet,2021-12,221.73,2021-12-28
2765,6,Maintenance,2021-12,715.19,2021-12-28
2766,6,Waste Management,2021-12,169.02,2021-12-28
2767,7,Rent,2021-12,6259.31,2021-12-28
2768,7,Electricity,2021-12,799.28,2021-12-28
2769,7,Water,2021-12,116.93,2021-12-28
2770,7,Internet,2021-12,221.73,2021-12-28
2771,7,Maintenance,2021-12,685.43,2021-12-28
2772,7,Waste Management,2021-12,134.04,2021-12-28
2773,8,Rent,2021-12,6842.80,2021-12-28
2774,8,Electricity,2021-12,887.88,2021-12-28
2775,8,Water,2021-12,126.47,2021-12-28
2776,8,Internet,2021-12,221.73,2021-12-28
2777,8,Maintenance,2021-12,698.17,2021-12-28
2778,8,Waste Management,2021-12,154.91,2021-12-28
2779,9,Rent,2021-12,5357.55,2021-12-28
2780,9,Electricity,2021-12,725.48,2021-12-28
2781,9,Water,2021-12,97.39,2021-12-28
2782,9,Internet,2021-12,221.73,2021-12-28
2783,9,Maintenance,2021-12,494.78,2021-12-28
2784,9,Waste Management,2021-12,121.56,2021-12-28
2785,10,Rent,2021-12,6630.62,2021-12-28
2786,10,Electricity,2021-12,919.83,2021-12-28
2787,10,Water,2021-12,125.94,2021-12-28
2788,10,Internet,2021-12,221.73,2021-12-28
2789,10,Maintenance,2021-12,672.45,2021-12-28
2790,10,Waste Management,2021-12,148.73,2021-12-28
2791,11,Rent,2021-12,6365.40,2021-12-28
2792,11,Electricity,2021-12,828.62,2021-12-28
2793,11,Water,2021-12,110.11,2021-12-28
2794,11,Internet,2021-12,221.73,2021-12-28
2795,11,Maintenance,2021-12,524.97,2021-12-28
2796,11,Waste Management,2021-12,135.20,2021-12-28
2797,12,Rent,2021-12,5145.36,2021-12-28
2798,12,Electricity,2021-12,701.70,2021-12-28
2799,12,Water,2021-12,83.15,2021-12-28
2800,12,Internet,2021-12,221.73,2021-12-28
2801,12,Maintenance,2021-12,457.14,2021-12-28
2802,12,Waste Management,2021-12,110.53,2021-12-28
2803,13,Rent,2021-12,3500.97,2021-12-28
2804,13,Electricity,2021-12,457.16,2021-12-28
2805,13,Water,2021-12,64.76,2021-12-28
2806,13,Internet,2021-12,221.73,2021-12-28
2807,13,Maintenance,2021-12,394.53,2021-12-28
2808,13,Waste Management,2021-12,79.07,2021-12-28
2809,1,Rent,2022-01,14150.81,2022-01-28
2810,1,Electricity,2022-01,1701.50,2022-01-28
2811,1,Water,2022-01,228.41,2022-01-28
2812,1,Internet,2022-01,228.38,2022-01-28
2813,1,Maintenance,2022-01,1557.47,2022-01-28
2814,1,Waste Management,2022-01,301.04,2022-01-28
2815,2,Rent,2022-01,10872.63,2022-01-28
2816,2,Electricity,2022-01,1371.70,2022-01-28
2817,2,Water,2022-01,194.35,2022-01-28
2818,2,Internet,2022-01,228.38,2022-01-28
2819,2,Maintenance,2022-01,1130.57,2022-01-28
2820,2,Waste Management,2022-01,241.34,2022-01-28
2821,3,Rent,2022-01,9015.00,2022-01-28
2822,3,Electricity,2022-01,1198.02,2022-01-28
2823,3,Water,2022-01,156.61,2022-01-28
2824,3,Internet,2022-01,228.38,2022-01-28
2825,3,Maintenance,2022-01,913.69,2022-01-28
2826,3,Waste Management,2022-01,198.94,2022-01-28
2827,4,Rent,2022-01,7321.27,2022-01-28
2828,4,Electricity,2022-01,1007.64,2022-01-28
2829,4,Water,2022-01,130.64,2022-01-28
2830,4,Internet,2022-01,228.38,2022-01-28
2831,4,Maintenance,2022-01,837.40,2022-01-28
2832,4,Waste Management,2022-01,157.08,2022-01-28
2833,5,Rent,2022-01,5682.18,2022-01-28
2834,5,Electricity,2022-01,768.24,2022-01-28
2835,5,Water,2022-01,96.27,2022-01-28
2836,5,Internet,2022-01,228.38,2022-01-28
2837,5,Maintenance,2022-01,488.82,2022-01-28
2838,5,Waste Management,2022-01,127.65,2022-01-28
2839,6,Rent,2022-01,7485.18,2022-01-28
2840,6,Electricity,2022-01,1034.81,2022-01-28
