order_det_ID,order_ID,product_ID,order_quantity,order_unit_price,order_discount,order_tax
473293,217262,20,1,48.00,1.44,2.79
473294,217263,2,1,38.00,1.90,2.17
473295,217263,17,1,85.00,4.25,4.84
473296,217263,40,1,72.00,3.60,4.10
473297,217264,14,2,68.00,0.00,8.16
473298,217265,29,1,34.00,0.00,2.04
473299,217265,6,1,27.00,0.00,1.62
473300,217266,26,1,58.00,0.00,3.48
473301,217266,38,2,58.00,0.00,6.96
473302,217266,37,1,55.00,0.00,3.30
473303,217267,36,1,65.00,0.00,3.90
473304,217267,1,1,32.00,0.00,1.92
473305,217268,24,1,62.00,0.00,3.72
473306,217268,7,1,32.00,0.00,1.92
473307,217269,35,1,42.00,2.10,2.39
473308,217270,41,3,22.00,0.00,3.96
473309,217270,13,1,75.00,0.00,4.50
473310,217270,23,1,62.00,0.00,3.72
473311,217270,5,2,35.00,0.00,4.20
473312,217271,29,2,34.00,4.76,3.79
473313,217271,25,1,48.00,3.36,2.68
473314,217271,13,2,75.00,10.50,8.37
473315,217272,9,1,30.00,0.90,1.75
473316,217272,16,1,135.00,4.05,7.86
473317,217273,6,1,27.00,0.00,1.62
473318,217273,9,2,30.00,0.00,3.60
473319,217274,39,1,62.00,4.34,3.46
473320,217274,26,1,58.00,4.06,3.24
473321,217274,27,2,38.00,5.32,4.24
473322,217275,1,1,32.00,3.84,1.69
473323,217275,41,2,22.00,5.28,2.32
473324,217275,39,1,62.00,7.44,3.27
473325,217275,32,1,68.00,8.16,3.59
473326,217275,6,2,27.00,6.48,2.85
473327,217276,33,1,58.00,0.00,3.48
473328,217277,21,1,108.00,12.96,5.70
473329,217278,1,1,32.00,0.96,1.86
473330,217279,12,3,98.00,35.28,15.52
473331,217280,26,1,58.00,1.74,3.38
473332,217280,20,2,48.00,2.88,5.59
473333,217281,42,1,25.00,0.00,1.50
473334,217281,43,1,18.00,0.00,1.08
473335,217282,32,1,68.00,2.04,3.96
473336,217282,48,1,88.00,2.64,5.12
473337,217283,42,1,25.00,0.00,1.50
473338,217284,35,2,42.00,0.00,5.04
473339,217284,45,1,95.00,0.00,5.70
473340,217284,18,1,65.00,0.00,3.90
473341,217285,26,1,58.00,0.00,3.48
473342,217285,46,2,82.00,0.00,9.84
473343,217285,23,2,62.00,0.00,7.44
473344,217285,2,1,38.00,0.00,2.28
473345,217285,2,1,38.00,0.00,2.28
473346,217286,11,2,40.00,0.00,4.80
473347,217286,26,2,58.00,0.00,6.96
473348,217287,27,1,38.00,1.14,2.21
473349,217287,3,2,29.00,1.74,3.38
473350,217287,11,2,40.00,2.40,4.66
473351,217287,29,3,34.00,3.06,5.94
473352,217288,19,1,78.00,2.34,4.54
473353,217289,1,1,32.00,0.96,1.86
473354,217290,42,2,25.00,2.50,2.85
473355,217290,7,1,32.00,1.60,1.82
473356,217290,15,1,125.00,6.25,7.12
473357,217290,29,1,34.00,1.70,1.94
473358,217291,9,1,30.00,0.00,1.80
473359,217291,43,1,18.00,0.00,1.08
473360,217292,14,1,68.00,8.16,3.59
473361,217292,38,2,58.00,13.92,6.12
473362,217292,45,1,95.00,11.40,5.02
473363,217293,29,3,34.00,0.00,6.12
473364,217293,28,3,45.00,0.00,8.10
473365,217293,17,3,85.00,0.00,15.30
473366,217294,24,1,62.00,4.34,3.46
473367,217294,24,1,62.00,4.34,3.46
473368,217294,2,1,38.00,2.66,2.12
473369,217295,14,1,68.00,0.00,4.08
473370,217295,26,2,58.00,0.00,6.96
473371,217295,33,1,58.00,0.00,3.48
473372,217295,41,1,22.00,0.00,1.32
473373,217295,9,2,30.00,0.00,3.60
473374,217296,12,1,98.00,7.84,5.41
473375,217296,34,1,85.00,6.80,4.69
473376,217296,4,2,48.00,7.68,5.30
473377,217297,34,1,85.00,0.00,5.10
473378,217298,48,1,88.00,2.64,5.12
473379,217298,46,2,82.00,4.92,9.54
473380,217298,15,1,125.00,3.75,7.27
473381,217298,24,2,62.00,3.72,7.22
473382,217299,39,1,62.00,0.00,3.72
473383,217299,43,2,18.00,0.00,2.16
473384,217299,23,1,62.00,0.00,3.72
473385,217299,23,2,62.00,0.00,7.44
473386,217300,48,1,88.00,0.00,5.28
473387,217300,9,1,30.00,0.00,1.80
473388,217300,37,1,55.00,0.00,3.30
473389,217300,29,1,34.00,0.00,2.04
473390,217301,1,1,32.00,0.00,1.92
473391,217301,34,1,85.00,0.00,5.10
473392,217302,26,1,58.00,0.00,3.48
473393,217303,46,1,82.00,0.00,4.92
473394,217303,33,1,58.00,0.00,3.48
473395,217303,12,1,98.00,0.00,5.88
473396,217303,7,1,32.00,0.00,1.92
473397,217304,17,1,85.00,5.95,4.74
473398,217304,5,1,35.00,2.45,1.95
473399,217305,19,2,78.00,0.00,9.36
473400,217305,43,2,18.00,0.00,2.16
473401,217306,35,1,42.00,0.00,2.52
473402,217307,21,3,108.00,0.00,19.44
473403,217308,34,1,85.00,0.00,5.10
473404,217309,2,2,38.00,5.32,4.24
473405,217309,5,1,35.00,2.45,1.95
473406,217310,48,1,88.00,0.00,5.28
473407,217310,39,2,62.00,0.00,7.44
473408,217310,26,2,58.00,0.00,6.96
473409,217311,41,1,22.00,0.00,1.32
473410,217312,15,2,125.00,0.00,15.00
473411,217312,5,2,35.00,0.00,4.20
473412,217313,16,1,135.00,4.05,7.86
473413,217313,17,1,85.00,2.55,4.95
473414,217314,21,1,108.00,0.00,6.48
473415,217315,39,1,62.00,4.34,3.46
473416,217315,43,2,18.00,2.52,2.01
473417,217315,32,1,68.00,4.76,3.79
473418,217316,1,1,32.00,0.00,1.92
473419,217317,6,3,27.00,0.00,4.86
473420,217317,6,2,27.00,0.00,3.24
473421,217317,39,3,62.00,0.00,11.16
473422,217317,31,2,48.00,0.00,5.76
473423,217318,2,1,38.00,0.00,2.28
473424,217318,7,1,32.00,0.00,1.92
473425,217319,23,1,62.00,4.96,3.42
473426,217319,20,1,48.00,3.84,2.65
473427,217320,26,1,58.00,4.64,3.20
473428,217321,14,1,68.00,2.04,3.96
473429,217321,41,1,22.00,0.66,1.28
473430,217322,15,1,125.00,0.00,7.50
473431,217322,1,1,32.00,0.00,1.92
473432,217322,29,1,34.00,0.00,2.04
473433,217323,47,1,52.00,1.56,3.03
473434,217324,48,2,88.00,0.00,10.56
473435,217324,3,1,29.00,0.00,1.74
473436,217324,19,1,78.00,0.00,4.68
473437,217324,6,1,27.00,0.00,1.62
473438,217325,47,1,52.00,2.60,2.96
473439,217326,39,1,62.00,4.96,3.42
473440,217327,18,3,65.00,5.85,11.35
473441,217327,25,2,48.00,2.88,5.59
473442,217328,40,1,72.00,0.00,4.32
473443,217328,41,1,22.00,0.00,1.32
473444,217329,29,1,34.00,0.00,2.04
473445,217329,9,1,30.00,0.00,1.80
473446,217329,34,1,85.00,0.00,5.10
473447,217330,19,1,78.00,0.00,4.68
473448,217330,39,1,62.00,0.00,3.72
473449,217331,3,2,29.00,0.00,3.48
473450,217331,9,1,30.00,0.00,1.80
473451,217331,26,1,58.00,0.00,3.48
473452,217332,41,1,22.00,0.00,1.32
473453,217332,16,2,135.00,0.00,16.20
473454,217333,7,1,32.00,0.00,1.92
473455,217334,35,1,42.00,1.26,2.44
473456,217335,39,1,62.00,4.34,3.46
473457,217335,34,1,85.00,5.95,4.74
473458,217335,34,3,85.00,17.85,14.23
473459,217336,32,2,68.00,9.52,7.59
473460,217336,9,1,30.00,2.10,1.67
473461,217337,28,1,45.00,0.00,2.70
473462,217338,3,1,29.00,0.00,1.74
473463,217338,33,1,58.00,0.00,3.48
473464,217338,42,1,25.00,0.00,1.50
473465,217338,46,1,82.00,0.00,4.92
473466,217339,2,2,38.00,0.00,4.56
473467,217339,9,1,30.00,0.00,1.80
473468,217339,19,1,78.00,0.00,4.68
473469,217339,39,1,62.00,0.00,3.72
473470,217339,2,1,38.00,0.00,2.28
473471,217340,40,1,72.00,0.00,4.32
473472,217341,46,1,82.00,2.46,4.77
473473,217341,5,3,35.00,3.15,6.11
473474,217342,9,1,30.00,0.90,1.75
473475,217342,39,3,62.00,5.58,10.83
473476,217343,23,1,62.00,0.00,3.72
473477,217343,29,1,34.00,0.00,2.04
473478,217343,17,2,85.00,0.00,10.20
473479,217343,9,2,30.00,0.00,3.60
473480,217343,5,1,35.00,0.00,2.10
473481,217344,15,1,125.00,0.00,7.50
473482,217344,15,1,125.00,0.00,7.50
473483,217344,31,1,48.00,0.00,2.88
473484,217344,13,1,75.00,0.00,4.50
473485,217345,41,1,22.00,1.76,1.21
473486,217345,45,3,95.00,22.80,15.73
473487,217346,34,1,85.00,0.00,5.10
473488,217347,14,1,68.00,0.00,4.08
473489,217347,24,1,62.00,0.00,3.72
473490,217347,40,3,72.00,0.00,12.96
473491,217348,17,1,85.00,0.00,5.10
473492,217349,5,1,35.00,0.00,2.10
473493,217350,13,1,75.00,0.00,4.50
473494,217351,11,1,40.00,0.00,2.40
473495,217352,9,1,30.00,2.10,1.67
473496,217353,44,1,68.00,3.40,3.88
473497,217354,5,2,35.00,0.00,4.20
473498,217354,5,1,35.00,0.00,2.10
473499,217355,8,2,38.00,0.00,4.56
473500,217355,34,1,85.00,0.00,5.10
473501,217356,12,2,98.00,9.80,11.17
473502,217356,22,1,55.00,2.75,3.13
473503,217356,47,2,52.00,5.20,5.93
473504,217357,6,2,27.00,3.78,3.01
473505,217358,32,1,68.00,0.00,4.08
473506,217358,42,1,25.00,0.00,1.50
473507,217359,11,2,40.00,0.00,4.80
473508,217359,45,1,95.00,0.00,5.70
473509,217359,2,1,38.00,0.00,2.28
473510,217360,4,2,48.00,0.00,5.76
473511,217361,43,2,18.00,1.08,2.10
473512,217362,47,2,52.00,0.00,6.24
473513,217362,7,1,32.00,0.00,1.92
473514,217363,36,1,65.00,4.55,3.63
473515,217363,46,1,82.00,5.74,4.58
473516,217364,37,1,55.00,1.65,3.20
473517,217364,15,1,125.00,3.75,7.27
473518,217364,39,1,62.00,1.86,3.61
473519,217364,47,1,52.00,1.56,3.03
473520,217365,6,1,27.00,1.89,1.51
473521,217365,6,1,27.00,1.89,1.51
473522,217366,3,1,29.00,0.00,1.74
473523,217366,11,2,40.00,0.00,4.80
473524,217367,27,1,38.00,1.14,2.21
473525,217367,15,1,125.00,3.75,7.27
473526,217368,38,1,58.00,0.00,3.48
473527,217369,5,1,35.00,0.00,2.10
473528,217369,2,2,38.00,0.00,4.56
473529,217369,9,2,30.00,0.00,3.60
473530,217370,33,1,58.00,4.06,3.24
473531,217371,16,1,135.00,16.20,7.13
473532,217371,4,1,48.00,5.76,2.53
473533,217371,21,1,108.00,12.96,5.70
473534,217371,20,1,48.00,5.76,2.53
473535,217372,36,2,65.00,0.00,7.80
473536,217373,42,1,25.00,0.00,1.50
473537,217373,41,2,22.00,0.00,2.64
473538,217373,44,2,68.00,0.00,8.16
473539,217374,8,2,38.00,0.00,4.56
473540,217375,5,1,35.00,0.00,2.10
473541,217375,14,1,68.00,0.00,4.08
473542,217375,28,1,45.00,0.00,2.70
473543,217376,37,1,55.00,0.00,3.30
473544,217377,29,2,34.00,0.00,4.08
473545,217377,18,1,65.00,0.00,3.90
473546,217377,5,1,35.00,0.00,2.10
473547,217378,44,1,68.00,0.00,4.08
473548,217378,48,1,88.00,0.00,5.28
473549,217379,10,1,45.00,2.25,2.56
473550,217379,29,1,34.00,1.70,1.94
473551,217379,35,3,42.00,6.30,7.18
473552,217380,42,1,25.00,3.00,1.32
473553,217380,7,2,32.00,7.68,3.38
473554,217380,42,2,25.00,6.00,2.64
473555,217380,7,1,32.00,3.84,1.69
473556,217380,21,2,108.00,25.92,11.40
473557,217381,17,2,85.00,11.90,9.49
473558,217381,47,1,52.00,3.64,2.90
473559,217382,34,3,85.00,0.00,15.30
473560,217382,21,2,108.00,0.00,12.96
473561,217383,1,1,32.00,0.00,1.92
473562,217383,5,1,35.00,0.00,2.10
473563,217384,35,3,42.00,6.30,7.18
473564,217385,19,1,78.00,0.00,4.68
473565,217385,15,1,125.00,0.00,7.50
473566,217386,18,2,65.00,0.00,7.80
473567,217386,32,2,68.00,0.00,8.16
473568,217386,43,3,18.00,0.00,3.24
473569,217386,8,2,38.00,0.00,4.56
473570,217386,41,1,22.00,0.00,1.32
473571,217387,16,1,135.00,0.00,8.10
473572,217388,38,3,58.00,20.88,9.19
473573,217388,8,1,38.00,4.56,2.01
473574,217389,34,1,85.00,2.55,4.95
473575,217389,37,3,55.00,4.95,9.60
473576,217390,5,3,35.00,0.00,6.30
473577,217390,15,1,125.00,0.00,7.50
473578,217391,47,2,52.00,0.00,6.24
473579,217391,36,1,65.00,0.00,3.90
473580,217391,27,2,38.00,0.00,4.56
473581,217391,3,1,29.00,0.00,1.74
473582,217392,36,1,65.00,1.95,3.78
473583,217392,36,1,65.00,1.95,3.78
473584,217393,47,1,52.00,0.00,3.12
473585,217394,22,1,55.00,0.00,3.30
473586,217394,29,3,34.00,0.00,6.12
473587,217394,8,1,38.00,0.00,2.28
473588,217394,6,1,27.00,0.00,1.62
473589,217395,16,2,135.00,8.10,15.71
473590,217395,32,1,68.00,2.04,3.96
473591,217395,45,1,95.00,2.85,5.53
473592,217395,11,1,40.00,1.20,2.33
473593,217395,38,1,58.00,1.74,3.38
473594,217396,8,1,38.00,0.00,2.28
473595,217396,11,1,40.00,0.00,2.40
473596,217396,7,1,32.00,0.00,1.92
473597,217396,40,1,72.00,0.00,4.32
473598,217397,12,1,98.00,0.00,5.88
473599,217397,25,1,48.00,0.00,2.88
473600,217397,3,1,29.00,0.00,1.74
473601,217397,45,1,95.00,0.00,5.70
473602,217398,8,1,38.00,1.90,2.17
473603,217399,16,1,135.00,0.00,8.10
473604,217399,27,1,38.00,0.00,2.28
473605,217399,44,1,68.00,0.00,4.08
473606,217400,21,1,108.00,0.00,6.48
473607,217400,14,3,68.00,0.00,12.24
473608,217400,38,1,58.00,0.00,3.48
473609,217401,22,1,55.00,0.00,3.30
473610,217401,23,2,62.00,0.00,7.44
473611,217402,12,1,98.00,0.00,5.88
473612,217402,22,1,55.00,0.00,3.30
473613,217403,26,1,58.00,0.00,3.48
473614,217404,31,1,48.00,1.44,2.79
473615,217404,29,1,34.00,1.02,1.98
473616,217404,22,2,55.00,3.30,6.40
473617,217404,28,1,45.00,1.35,2.62
473618,217405,17,1,85.00,2.55,4.95
473619,217405,12,1,98.00,2.94,5.70
473620,217406,20,2,48.00,2.88,5.59
473621,217407,5,1,35.00,0.00,2.10
473622,217408,29,1,34.00,0.00,2.04
473623,217409,27,2,38.00,2.28,4.42
473624,217409,15,1,125.00,3.75,7.27
473625,217410,45,2,95.00,0.00,11.40
473626,217410,26,2,58.00,0.00,6.96
473627,217411,1,2,32.00,0.00,3.84
473628,217411,27,2,38.00,0.00,4.56
473629,217412,6,1,27.00,0.00,1.62
473630,217412,10,3,45.00,0.00,8.10
473631,217412,22,2,55.00,0.00,6.60
473632,217413,38,3,58.00,12.18,9.71
473633,217413,22,1,55.00,3.85,3.07
473634,217413,31,2,48.00,6.72,5.36
473635,217414,47,2,52.00,7.28,5.80
473636,217414,45,2,95.00,13.30,10.60
473637,217414,6,1,27.00,1.89,1.51
473638,217415,31,1,48.00,1.44,2.79
473639,217416,44,1,68.00,3.40,3.88
473640,217416,2,1,38.00,1.90,2.17
473641,217417,39,1,62.00,1.86,3.61
473642,217417,5,2,35.00,2.10,4.07
473643,217417,21,1,108.00,3.24,6.29
473644,217418,42,1,25.00,0.00,1.50
473645,217419,42,1,25.00,1.75,1.40
473646,217419,43,1,18.00,1.26,1.00
473647,217419,36,1,65.00,4.55,3.63
473648,217419,48,1,88.00,6.16,4.91
473649,217419,5,1,35.00,2.45,1.95
473650,217420,47,1,52.00,0.00,3.12
473651,217421,33,1,58.00,4.06,3.24
473652,217421,46,2,82.00,11.48,9.15
473653,217422,17,2,85.00,0.00,10.20
473654,217422,46,1,82.00,0.00,4.92
473655,217423,18,1,65.00,3.25,3.71
473656,217423,7,1,32.00,1.60,1.82
473657,217424,44,1,68.00,0.00,4.08
473658,217425,42,1,25.00,0.75,1.45
473659,217425,42,1,25.00,0.75,1.45
473660,217426,43,1,18.00,0.54,1.05
473661,217427,1,1,32.00,0.96,1.86
473662,217427,20,1,48.00,1.44,2.79
473663,217427,5,1,35.00,1.05,2.04
473664,217428,29,1,34.00,2.38,1.90
473665,217428,22,1,55.00,3.85,3.07
473666,217428,43,1,18.00,1.26,1.00
473667,217428,17,1,85.00,5.95,4.74
473668,217429,44,1,68.00,0.00,4.08
473669,217430,28,1,45.00,0.00,2.70
473670,217430,46,1,82.00,0.00,4.92
473671,217430,41,1,22.00,0.00,1.32
473672,217431,4,1,48.00,1.44,2.79
473673,217432,6,1,27.00,1.89,1.51
473674,217432,36,2,65.00,9.10,7.25
473675,217432,4,1,48.00,3.36,2.68
473676,217433,3,2,29.00,0.00,3.48
473677,217434,1,2,32.00,7.68,3.38
473678,217434,22,1,55.00,6.60,2.90
473679,217435,1,1,32.00,0.96,1.86
473680,217436,7,1,32.00,1.60,1.82
473681,217437,47,1,52.00,3.64,2.90
473682,217438,6,1,27.00,0.00,1.62
473683,217438,9,1,30.00,0.00,1.80
473684,217439,43,2,18.00,2.88,1.99
473685,217439,41,1,22.00,1.76,1.21
473686,217439,5,2,35.00,5.60,3.86
473687,217440,7,1,32.00,0.00,1.92
473688,217441,5,2,35.00,0.00,4.20
473689,217442,1,1,32.00,0.96,1.86
473690,217442,3,1,29.00,0.87,1.69
473691,217443,15,1,125.00,3.75,7.27
473692,217444,31,1,48.00,0.00,2.88
473693,217445,29,3,34.00,7.14,5.69
473694,217446,25,2,48.00,11.52,5.07
473695,217447,14,1,68.00,4.76,3.79
473696,217447,3,1,29.00,2.03,1.62
473697,217448,13,1,75.00,0.00,4.50
473698,217449,34,2,85.00,0.00,10.20
473699,217449,1,1,32.00,0.00,1.92
473700,217450,3,1,29.00,1.45,1.65
473701,217450,22,2,55.00,5.50,6.27
473702,217450,30,1,82.00,4.10,4.67
473703,217451,33,1,58.00,6.96,3.06
473704,217451,9,1,30.00,3.60,1.58
473705,217451,46,2,82.00,19.68,8.66
473706,217452,28,1,45.00,0.00,2.70
473707,217453,20,1,48.00,1.44,2.79
473708,217453,21,2,108.00,6.48,12.57
473709,217454,33,1,58.00,1.74,3.38
473710,217455,42,1,25.00,0.75,1.45
473711,217456,9,1,30.00,0.00,1.80
473712,217456,25,1,48.00,0.00,2.88
473713,217456,18,1,65.00,0.00,3.90
473714,217456,8,1,38.00,0.00,2.28
473715,217456,29,1,34.00,0.00,2.04
473716,217457,44,1,68.00,0.00,4.08
473717,217457,47,1,52.00,0.00,3.12
473718,217458,44,1,68.00,3.40,3.88
473719,217458,28,1,45.00,2.25,2.56
473720,217459,31,1,48.00,5.76,2.53
473721,217459,22,1,55.00,6.60,2.90
473722,217460,17,2,85.00,20.40,8.98
473723,217461,20,1,48.00,2.40,2.74
473724,217462,1,1,32.00,0.96,1.86
473725,217462,44,1,68.00,2.04,3.96
473726,217463,42,1,25.00,0.75,1.45
473727,217463,13,2,75.00,4.50,8.73
473728,217463,36,1,65.00,1.95,3.78
473729,217464,14,2,68.00,0.00,8.16
473730,217465,6,1,27.00,0.00,1.62
473731,217466,47,1,52.00,0.00,3.12
473732,217466,6,2,27.00,0.00,3.24
473733,217466,23,3,62.00,0.00,11.16
473734,217466,32,1,68.00,0.00,4.08
473735,217467,37,1,55.00,0.00,3.30
473736,217468,6,1,27.00,0.00,1.62
473737,217468,24,1,62.00,0.00,3.72
473738,217468,47,2,52.00,0.00,6.24
473739,217469,29,1,34.00,0.00,2.04
473740,217469,28,2,45.00,0.00,5.40
473741,217470,35,1,42.00,2.94,2.34
473742,217470,41,1,22.00,1.54,1.23
473743,217470,4,2,48.00,6.72,5.36
473744,217471,26,1,58.00,4.64,3.20
473745,217472,36,1,65.00,0.00,3.90
473746,217472,35,1,42.00,0.00,2.52
473747,217472,42,1,25.00,0.00,1.50
473748,217473,22,1,55.00,0.00,3.30
473749,217474,33,1,58.00,1.74,3.38
473750,217475,29,3,34.00,0.00,6.12
473751,217475,29,1,34.00,0.00,2.04
473752,217476,11,1,40.00,2.00,2.28
473753,217476,29,1,34.00,1.70,1.94
473754,217476,9,1,30.00,1.50,1.71
473755,217476,6,1,27.00,1.35,1.54
473756,217477,21,1,108.00,12.96,5.70
473757,217477,6,1,27.00,3.24,1.43
473758,217477,41,1,22.00,2.64,1.16
473759,217477,8,1,38.00,4.56,2.01
473760,217478,45,2,95.00,5.70,11.06
473761,217478,20,1,48.00,1.44,2.79
473762,217478,41,2,22.00,1.32,2.56
473763,217479,2,1,38.00,2.66,2.12
473764,217479,25,1,48.00,3.36,2.68
473765,217479,7,1,32.00,2.24,1.79
473766,217479,4,3,48.00,10.08,8.04
473767,217480,16,1,135.00,16.20,7.13
473768,217481,29,1,34.00,0.00,2.04
473769,217481,11,2,40.00,0.00,4.80
473770,217481,23,1,62.00,0.00,3.72
473771,217481,7,1,32.00,0.00,1.92
473772,217482,12,1,98.00,0.00,5.88
473773,217482,39,2,62.00,0.00,7.44
473774,217482,33,1,58.00,0.00,3.48
473775,217482,42,1,25.00,0.00,1.50
473776,217482,33,1,58.00,0.00,3.48
473777,217483,48,1,88.00,0.00,5.28
473778,217484,3,1,29.00,0.00,1.74
473779,217485,21,1,108.00,7.56,6.03
473780,217485,16,2,135.00,18.90,15.07
473781,217486,14,1,68.00,4.76,3.79
473782,217487,27,1,38.00,0.00,2.28
473783,217488,6,1,27.00,0.81,1.57
473784,217489,33,1,58.00,0.00,3.48
473785,217489,10,2,45.00,0.00,5.40
473786,217490,34,1,85.00,0.00,5.10
473787,217490,1,1,32.00,0.00,1.92
473788,217490,5,1,35.00,0.00,2.10
473789,217491,9,2,30.00,0.00,3.60
473790,217491,5,2,35.00,0.00,4.20
473791,217492,30,2,82.00,0.00,9.84
473792,217493,9,2,30.00,1.80,3.49
473793,217493,29,1,34.00,1.02,1.98
473794,217493,18,1,65.00,1.95,3.78
473795,217493,5,1,35.00,1.05,2.04
473796,217493,23,3,62.00,5.58,10.83
473797,217494,38,1,58.00,0.00,3.48
473798,217494,7,1,32.00,0.00,1.92
473799,217494,26,2,58.00,0.00,6.96
473800,217494,33,3,58.00,0.00,10.44
473801,217494,10,1,45.00,0.00,2.70
473802,217495,42,1,25.00,3.00,1.32
473803,217495,36,2,65.00,15.60,6.86
473804,217495,47,1,52.00,6.24,2.75
473805,217495,3,1,29.00,3.48,1.53
473806,217496,11,1,40.00,0.00,2.40
473807,217496,45,1,95.00,0.00,5.70
473808,217497,46,2,82.00,0.00,9.84
473809,217497,41,1,22.00,0.00,1.32
473810,217497,31,3,48.00,0.00,8.64
473811,217497,47,1,52.00,0.00,3.12
473812,217497,42,3,25.00,0.00,4.50
473813,217498,19,2,78.00,18.72,8.24
473814,217498,25,1,48.00,5.76,2.53
473815,217499,42,1,25.00,0.00,1.50
473816,217499,37,1,55.00,0.00,3.30
473817,217499,35,2,42.00,0.00,5.04
473818,217499,10,3,45.00,0.00,8.10
473819,217499,3,1,29.00,0.00,1.74
473820,217500,25,1,48.00,0.00,2.88
473821,217500,43,1,18.00,0.00,1.08
473822,217500,46,1,82.00,0.00,4.92
473823,217501,30,3,82.00,19.68,13.58
473824,217501,24,3,62.00,14.88,10.27
473825,217501,35,1,42.00,3.36,2.32
473826,217501,14,1,68.00,5.44,3.75
473827,217501,11,1,40.00,3.20,2.21
473828,217502,48,1,88.00,0.00,5.28
473829,217502,17,2,85.00,0.00,10.20
473830,217502,17,1,85.00,0.00,5.10
473831,217503,28,1,45.00,0.00,2.70
473832,217503,26,2,58.00,0.00,6.96
473833,217504,42,1,25.00,3.00,1.32
473834,217504,20,1,48.00,5.76,2.53
473835,217504,6,1,27.00,3.24,1.43
473836,217504,7,1,32.00,3.84,1.69
473837,217505,1,1,32.00,0.00,1.92
473838,217505,19,2,78.00,0.00,9.36
473839,217505,9,1,30.00,0.00,1.80
473840,217505,41,1,22.00,0.00,1.32
473841,217506,45,1,95.00,0.00,5.70
473842,217506,14,2,68.00,0.00,8.16
473843,217506,47,1,52.00,0.00,3.12
473844,217506,40,1,72.00,0.00,4.32
473845,217506,15,1,125.00,0.00,7.50
473846,217507,3,2,29.00,0.00,3.48
473847,217507,11,1,40.00,0.00,2.40
473848,217507,40,1,72.00,0.00,4.32
473849,217508,20,2,48.00,0.00,5.76
473850,217508,6,1,27.00,0.00,1.62
473851,217509,16,3,135.00,0.00,24.30
473852,217510,41,1,22.00,0.00,1.32
473853,217510,3,2,29.00,0.00,3.48
473854,217511,20,1,48.00,1.44,2.79
473855,217512,43,2,18.00,0.00,2.16
473856,217512,45,1,95.00,0.00,5.70
473857,217513,23,1,62.00,0.00,3.72
473858,217514,1,1,32.00,2.24,1.79
473859,217514,31,2,48.00,6.72,5.36
473860,217514,4,2,48.00,6.72,5.36
473861,217514,17,1,85.00,5.95,4.74
473862,217515,9,1,30.00,0.90,1.75
473863,217516,44,1,68.00,2.04,3.96
473864,217516,10,2,45.00,2.70,5.24
473865,217517,43,1,18.00,0.90,1.03
473866,217517,11,1,40.00,2.00,2.28
473867,217517,48,1,88.00,4.40,5.02
473868,217518,29,2,34.00,0.00,4.08
473869,217518,23,2,62.00,0.00,7.44
473870,217519,6,1,27.00,0.81,1.57
473871,217520,2,1,38.00,0.00,2.28
473872,217521,37,2,55.00,0.00,6.60
473873,217521,22,1,55.00,0.00,3.30
473874,217521,48,2,88.00,0.00,10.56
473875,217522,11,1,40.00,0.00,2.40
473876,217522,44,1,68.00,0.00,4.08
473877,217522,45,1,95.00,0.00,5.70
473878,217522,12,2,98.00,0.00,11.76
473879,217523,40,3,72.00,0.00,12.96
473880,217523,13,1,75.00,0.00,4.50
473881,217524,6,1,27.00,0.00,1.62
473882,217524,26,1,58.00,0.00,3.48
473883,217525,15,3,125.00,18.75,21.38
473884,217525,42,1,25.00,1.25,1.43
473885,217526,1,1,32.00,1.60,1.82
473886,217526,32,3,68.00,10.20,11.63
473887,217526,14,1,68.00,3.40,3.88
473888,217526,1,2,32.00,3.20,3.65
473889,217527,47,1,52.00,1.56,3.03
473890,217528,35,1,42.00,1.26,2.44
473891,217529,17,1,85.00,0.00,5.10
473892,217529,29,1,34.00,0.00,2.04
473893,217530,46,1,82.00,0.00,4.92
473894,217530,48,1,88.00,0.00,5.28
473895,217531,16,1,135.00,0.00,8.10
473896,217531,43,1,18.00,0.00,1.08
473897,217531,46,1,82.00,0.00,4.92
473898,217532,25,1,48.00,2.40,2.74
473899,217532,11,2,40.00,4.00,4.56
473900,217533,3,1,29.00,2.03,1.62
473901,217534,1,1,32.00,0.00,1.92
473902,217534,48,1,88.00,0.00,5.28
473903,217534,48,1,88.00,0.00,5.28
473904,217535,40,2,72.00,0.00,8.64
473905,217535,12,1,98.00,0.00,5.88
473906,217536,34,3,85.00,20.40,14.08
473907,217536,16,1,135.00,10.80,7.45
473908,217537,43,2,18.00,0.00,2.16
473909,217537,26,1,58.00,0.00,3.48
473910,217537,34,1,85.00,0.00,5.10
473911,217537,28,1,45.00,0.00,2.70
473912,217538,24,1,62.00,0.00,3.72
473913,217539,44,1,68.00,8.16,3.59
473914,217539,9,1,30.00,3.60,1.58
473915,217540,26,1,58.00,0.00,3.48
473916,217540,24,3,62.00,0.00,11.16
473917,217541,7,3,32.00,11.52,5.07
473918,217541,18,1,65.00,7.80,3.43
473919,217542,10,1,45.00,1.35,2.62
473920,217542,23,1,62.00,1.86,3.61
473921,217543,5,1,35.00,1.05,2.04
473922,217543,3,1,29.00,0.87,1.69
473923,217543,41,1,22.00,0.66,1.28
473924,217543,31,1,48.00,1.44,2.79
473925,217544,33,3,58.00,0.00,10.44
473926,217544,33,1,58.00,0.00,3.48
